key	type	applies_to	transferrable	unique_to_world	unique_to_faction	precedence	start_date	end_date	avatar_skill	avatar_special_ability	legendary_item	mp_exclusive	is_wife_ancillary	category	min_starting_age	max_starting_age	min_expiry_age	max_expiry_age	immortal	provided_bodyguard_unit	provided_banner	uniqueness_score	turns_before_swap_allowed	subcategory	randomly_dropped	can_be_stolen	can_be_destroyed	faction_set
wh2_dlc12_anc_mount_lzd_tehenhauin_horned_one	wh2_dlc12_anc_mount_horned_one	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc12_lzd_cha_tehenhauin_1		1	0		false	false	true	all
wh2_dlc12_anc_mount_lzd_tehenhauin_ripperdactyl	wh2_dlc12_anc_mount_ripperdactyl	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc12_lzd_cha_tehenhauin_2		1	0		false	false	true	all
wh2_dlc12_anc_mount_lzd_tlaqua_skink_chief_terradon	wh2_main_anc_mount_terradon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_main_lzd_cha_skink_chief_1		1	0		false	false	true	all
wh2_dlc12_anc_mount_lzd_tlaqua_skink_priest_beasts_ancient_stegadon_engine_gods	wh2_dlc12_anc_mount_ancient_stegadon_engine_gods	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc12_lzd_cha_skink_priest_beasts_4		1	0		false	false	true	all
wh2_dlc12_anc_mount_lzd_tlaqua_skink_priest_beasts_terradon	wh2_main_anc_mount_terradon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_main_lzd_cha_skink_priest_beasts_1		1	0		false	false	true	all
wh2_dlc12_anc_mount_lzd_tlaqua_skink_priest_heavens_ancient_stegadon_engine_gods	wh2_dlc12_anc_mount_ancient_stegadon_engine_gods	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc12_lzd_cha_skink_priest_heavens_4		1	0		false	false	true	all
wh2_dlc12_anc_mount_lzd_tlaqua_skink_priest_heavens_terradon	wh2_main_anc_mount_terradon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_main_lzd_cha_skink_priest_heavens_1		1	0		false	false	true	all
wh2_dlc12_anc_mount_skv_ikit_claw_doom_flayer	wh2_dlc12_anc_mount_doom_flayer	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc12_skv_cha_ikit_claw_1		1	0		false	false	true	all
wh2_dlc12_anc_mount_skv_ikit_claw_doomwheel	wh2_dlc12_anc_mount_doomwheel	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc12_skv_cha_ikit_claw_2		1	0		false	false	true	all
wh2_dlc12_anc_mount_skv_warlock_master_doom_flayer	wh2_dlc12_anc_mount_doom_flayer	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc12_skv_cha_warlock_master_1		1	0		false	false	true	all
wh2_dlc12_anc_mount_skv_warlock_master_doomwheel	wh2_dlc12_anc_mount_doomwheel	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc12_skv_cha_warlock_master_2		1	0		false	false	true	all
wh2_dlc14_anc_mount_brt_henri_le_massif_barded_warhorse	wh_main_anc_mount_barded_warhorse	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc14_brt_cha_henri_le_massif_4		1	0		false	false	true	all
wh2_dlc14_anc_mount_brt_henri_le_massif_hippogryph	wh_main_anc_mount_hippogryph	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc14_brt_cha_henri_le_massif_3		1	0		false	false	true	all
wh2_dlc14_anc_mount_brt_repanse_barded_warhorse	wh_main_anc_mount_barded_warhorse	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc14_brt_cha_repanse_de_lyonesse_1		1	0		false	false	true	all
wh2_dlc14_anc_mount_def_high_beastmaster_manticore	wh_main_anc_mount_manticore	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc14_def_cha_high_beastmaster_2		1	0		false	false	true	all
wh2_dlc14_anc_mount_def_high_beastmaster_scourgerunner_chariot	wh2_dlc14_anc_mount_scourgerunner_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc14_def_cha_high_beastmaster_1		1	0		false	false	true	all
wh2_dlc14_anc_mount_def_malus_spite	wh2_main_anc_mount_cold_one	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc14_def_cha_malus_darkblade_1		1	0		false	false	true	all
wh2_dlc14_anc_mount_def_master_cold_one	wh2_main_anc_mount_cold_one	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc14_def_cha_master_2		1	0		false	false	true	all
wh2_dlc14_anc_mount_def_master_cold_one_chariot	wh2_main_anc_mount_cold_one_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc14_def_cha_master_4		1	0		false	false	true	all
wh2_dlc14_anc_mount_def_master_dark_pegasus	wh2_main_anc_mount_dark_pegasus	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc14_def_cha_master_3		1	0		false	false	true	all
wh2_dlc14_anc_mount_def_master_dark_steed	wh2_main_anc_mount_dark_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc14_def_cha_master_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_alastar_white_lion_chariot	wh2_dlc12_anc_mount_white_lion_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_alastair_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_beasts_barded_warhorse	wh2_main_anc_mount_barded_ithilmar_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_beasts_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_beasts_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_beasts_3		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_beasts_ilthilmar_chariot	wh2_main_anc_mount_ithilmar_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_beasts_2		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_beasts_moon_dragon	wh2_main_anc_mount_moon_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_beasts_4		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_death_barded_warhorse	wh2_main_anc_mount_barded_ithilmar_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_death_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_death_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_death_3		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_death_ilthilmar_chariot	wh2_main_anc_mount_ithilmar_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_death_2		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_death_moon_dragon	wh2_main_anc_mount_moon_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_death_4		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_fire_barded_warhorse	wh2_main_anc_mount_barded_ithilmar_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_fire_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_fire_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_fire_3		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_fire_ilthilmar_chariot	wh2_main_anc_mount_ithilmar_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_fire_2		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_fire_moon_dragon	wh2_main_anc_mount_moon_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_fire_4		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_heavens_barded_warhorse	wh2_main_anc_mount_barded_ithilmar_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_heavens_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_heavens_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_heavens_3		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_heavens_ithilmar_chariot	wh2_main_anc_mount_ithilmar_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_heavens_2		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_heavens_moon_dragon	wh2_main_anc_mount_moon_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_heavens_4		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_high_barded_warhorse	wh2_main_anc_mount_barded_ithilmar_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_high_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_high_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_high_3		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_high_ithilmar_chariot	wh2_main_anc_mount_ithilmar_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_high_2		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_high_moon_dragon	wh2_main_anc_mount_moon_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_high_4		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_life_barded_warhorse	wh2_main_anc_mount_barded_ithilmar_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_life_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_life_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_life_3		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_life_ilthilmar_chariot	wh2_main_anc_mount_ithilmar_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_life_2		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_life_moon_dragon	wh2_main_anc_mount_moon_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_life_4		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_light_barded_warhorse	wh2_main_anc_mount_barded_ithilmar_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_light_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_light_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_light_3		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_light_ithilmar_chariot	wh2_main_anc_mount_ithilmar_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_light_2		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_light_moon_dragon	wh2_main_anc_mount_moon_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_light_4		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_metal_barded_warhorse	wh2_main_anc_mount_barded_ithilmar_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_metal_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_metal_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_metal_3		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_metal_ilthilmar_chariot	wh2_main_anc_mount_ithilmar_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_metal_2		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_metal_moon_dragon	wh2_main_anc_mount_moon_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_metal_4		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_shadows_barded_warhorse	wh2_main_anc_mount_barded_ithilmar_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_shadows_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_shadows_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_shadows_3		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_shadows_ilthilmar_chariot	wh2_main_anc_mount_ithilmar_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_shadows_2		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_archmage_shadows_moon_dragon	wh2_main_anc_mount_moon_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_archmage_shadows_4		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_eltharion_barded_warhorse	wh2_main_anc_mount_barded_ithilmar_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_eltharion_the_grim_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_eltharion_stormwing	wh2_dlc15_anc_mount_hef_griffon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_eltharion_the_grim_2		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_imrik_dragon_minaithnir	wh2_main_anc_mount_star_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_imrik_2		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_imrik_dragon_prince_warhorse	wh2_main_anc_mount_barded_ithilmar_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_imrik_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_mage_beasts_elven_steed	wh2_main_anc_mount_barded_ithilmar_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_mage_beasts_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_mage_beasts_ithilmar_chariot	wh2_main_anc_mount_ithilmar_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_mage_beasts_2		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_mage_death_elven_steed	wh2_main_anc_mount_barded_ithilmar_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_mage_death_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_mage_death_ithilmar_chariot	wh2_main_anc_mount_ithilmar_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_mage_death_2		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_mage_fire_elven_steed	wh2_main_anc_mount_barded_ithilmar_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_mage_fire_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_mage_fire_ithilmar_chariot	wh2_main_anc_mount_ithilmar_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_mage_fire_2		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_mage_fire_sun_dragon	wh2_main_anc_mount_sun_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_mage_fire_3		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_mage_metal_elven_steed	wh2_main_anc_mount_barded_ithilmar_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_mage_metal_1		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_mage_metal_ithilmar_chariot	wh2_main_anc_mount_ithilmar_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_mage_metal_2		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_prince_griffon	wh2_dlc15_anc_mount_hef_griffon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_prince_6		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_princess_griffon	wh2_dlc15_anc_mount_hef_griffon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_princess_6		1	0		false	false	true	all
wh2_dlc15_anc_mount_hef_teclis_arcane_phoenix	wh2_dlc15_anc_mount_arcane_phoenix	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc15_hef_cha_teclis_2		1	0		false	false	true	all
wh2_dlc16_anc_mount_skv_cha_chieftain_bonebreaker	wh2_dlc16_anc_mount_bonebreaker	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_skv_cha_chieftain_1		1	0		false	false	true	all
wh2_dlc16_anc_mount_skv_cha_packmaster_brood_horror	wh2_dlc16_anc_mount_brood_horror	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_skv_cha_packmaster_2		1	0		false	false	true	all
wh2_dlc16_anc_mount_skv_cha_throt_the_unclean_brood_horror	wh2_dlc16_anc_mount_brood_horror	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_skv_cha_throt_the_unclean_2		1	0		false	false	true	all
wh2_dlc16_anc_mount_skv_cha_warlord_brood_horror	wh2_dlc16_anc_mount_brood_horror	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_skv_cha_warlord_2		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_female_glade_lord_great_stag	wh2_dlc16_mount_wef_great_stag	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_female_glade_lord_4		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_glade_lord_great_stag	wh2_dlc16_mount_wef_great_stag	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_glade_lord_4		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_sisters_of_twilight_forest_dragon	wh_dlc05_anc_mount_wef_forest_dragon	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_sisters_of_twilight_1		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_spellweaver_beasts_elven_steed	wh_dlc05_anc_mount_wef_elven_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_spellweaver_beasts_1		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_spellweaver_beasts_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_spellweaver_beasts_3		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_spellweaver_beasts_unicorn	wh_dlc05_anc_mount_wef_unicorn	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_spellweaver_beasts_2		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_spellweaver_dark_elven_steed	wh_dlc05_anc_mount_wef_elven_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_spellweaver_dark_1		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_spellweaver_dark_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_spellweaver_dark_3		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_spellweaver_dark_unicorn	wh_dlc05_anc_mount_wef_unicorn	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_spellweaver_dark_2		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_spellweaver_high_elven_steed	wh_dlc05_anc_mount_wef_elven_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_spellweaver_high_1		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_spellweaver_high_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_spellweaver_high_3		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_spellweaver_high_unicorn	wh_dlc05_anc_mount_wef_unicorn	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_spellweaver_high_2		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_spellweaver_life_elven_steed	wh_dlc05_anc_mount_wef_elven_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_spellweaver_life_1		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_spellweaver_life_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_spellweaver_life_3		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_spellweaver_life_unicorn	wh_dlc05_anc_mount_wef_unicorn	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_spellweaver_life_2		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_spellweaver_shadows_elven_steed	wh_dlc05_anc_mount_wef_elven_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_spellweaver_shadows_1		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_spellweaver_shadows_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_spellweaver_shadows_3		1	0		false	false	true	all
wh2_dlc16_anc_mount_wef_cha_spellweaver_shadows_unicorn	wh_dlc05_anc_mount_wef_unicorn	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc16_wef_cha_spellweaver_shadows_2		1	0		false	false	true	all
wh2_dlc17_anc_mount_bst_cha_beastlord_tuskgor_chariot	wh2_dlc17_anc_mount_tuskgor_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc17_bst_cha_beastlord_2		1	0		false	false	false	all
wh2_dlc17_anc_mount_bst_cha_bray_shaman_beasts_tuskgor_chariot	wh2_dlc17_anc_mount_tuskgor_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc17_bst_cha_bray_shaman_beasts_2		1	0		false	false	false	all
wh2_dlc17_anc_mount_bst_cha_bray_shaman_death_tuskgor_chariot	wh2_dlc17_anc_mount_tuskgor_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc17_bst_cha_bray_shaman_death_2		1	0		false	false	false	all
wh2_dlc17_anc_mount_bst_cha_bray_shaman_shadows_tuskgor_chariot	wh2_dlc17_anc_mount_tuskgor_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc17_bst_cha_bray_shaman_shadows_2		1	0		false	false	false	all
wh2_dlc17_anc_mount_bst_cha_bray_shaman_wild_tuskgor_chariot	wh2_dlc17_anc_mount_tuskgor_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_dlc17_bst_cha_bray_shaman_wild_2		1	0		false	false	false	all
wh2_dlc17_anc_mount_bst_cha_great_bray_shaman_beasts_razorgor_chariot	wh_dlc03_anc_mount_razorgor_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_twa04_bst_cha_great_bray_shaman_beasts_1		1	0		false	false	false	all
wh2_dlc17_anc_mount_bst_cha_great_bray_shaman_beasts_tuskgor_chariot	wh2_dlc17_anc_mount_tuskgor_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_twa04_bst_cha_great_bray_shaman_beasts_2		1	0		false	false	false	all
wh2_dlc17_anc_mount_bst_cha_great_bray_shaman_death_razorgor_chariot	wh_dlc03_anc_mount_razorgor_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_twa04_bst_cha_great_bray_shaman_death_1		1	0		false	false	false	all
wh2_dlc17_anc_mount_bst_cha_great_bray_shaman_death_tuskgor_chariot	wh2_dlc17_anc_mount_tuskgor_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_twa04_bst_cha_great_bray_shaman_death_2		1	0		false	false	false	all
wh2_dlc17_anc_mount_bst_cha_great_bray_shaman_shadows_razorgor_chariot	wh_dlc03_anc_mount_razorgor_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_twa04_bst_cha_great_bray_shaman_shadows_1		1	0		false	false	false	all
wh2_dlc17_anc_mount_bst_cha_great_bray_shaman_shadows_tuskgor_chariot	wh2_dlc17_anc_mount_tuskgor_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_twa04_bst_cha_great_bray_shaman_shadows_2		1	0		false	false	false	all
wh2_dlc17_anc_mount_bst_cha_great_bray_shaman_wild_razorgor_chariot	wh_dlc03_anc_mount_razorgor_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_twa04_bst_cha_great_bray_shaman_wild_1		1	0		false	false	false	all
wh2_dlc17_anc_mount_bst_cha_great_bray_shaman_wild_tuskgor_chariot	wh2_dlc17_anc_mount_tuskgor_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	wh2_twa04_bst_cha_great_bray_shaman_wild_2		1	0		false	false	false	all
