key	text	tooltip
event_feed_strings_text_title_event_wh3_main_kho_skarbrand_LL_unlocked	Skarbrand the Exiled	true
event_feed_strings_text_description_event_wh3_main_kho_skarbrand_LL_unlocked		true
event_feed_strings_text_title_event_wh3_main_nur_kugath_LL_unlocked	Ku'gath Plaguefather	true
event_feed_strings_text_description_event_wh3_main_nur_kugath_LL_unlocked		true
event_feed_strings_text_title_event_wh3_main_sla_nkari_LL_unlocked	N'Kari	true
event_feed_strings_text_description_event_wh3_main_sla_nkari_LL_unlocked		true
event_feed_strings_text_title_event_wh3_main_tze_kairos_LL_unlocked	Kairos Fateweaver	true
event_feed_strings_text_description_event_wh3_main_tze_kairos_LL_unlocked		true
event_feed_strings_text_title_event_wh3_main_ogr_skrag_the_slaughterer_LL_unlocked	Skrag the Slaughterer	true
event_feed_strings_text_description_event_wh3_main_ogr_skrag_the_slaughterer_LL_unlocked		true
event_feed_strings_text_title_event_wh3_main_ogr_greasus_goldtooth_LL_unlocked	Greasus Goldtooth	true
event_feed_strings_text_description_event_wh3_main_ogr_greasus_goldtooth_LL_unlocked		true
event_feed_strings_text_title_event_wh3_dlc20_sla_azazel_LL_unlocked	Azazel	true
event_feed_strings_text_description_event_wh3_dlc20_sla_azazel_LL_unlocked		true
event_feed_strings_text_title_event_wh3_dlc20_nur_festus_LL_unlocked	Festus	true
event_feed_strings_text_description_event_wh3_dlc20_nur_festus_LL_unlocked		true
event_feed_strings_text_title_event_wh3_dlc20_kho_valkia_LL_unlocked	Valkia	true
event_feed_strings_text_description_event_wh3_dlc20_kho_valkia_LL_unlocked		true
event_feed_strings_text_title_event_wh3_dlc20_tze_vilitch_LL_unlocked	Vilitch	true
event_feed_strings_text_description_event_wh3_dlc20_tze_vilitch_LL_unlocked		true
